incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,day_of_week
INC000361,arson,midtown,Riverside,NC,7309 Main St,26.540899,-79.227609,2020-03-31 13:44:47,OFF0043,Mark,Jackson,3286.0,SUS00027,Mary,Martin,,female,asian,VIC00865,John,Jackson,17.0,female,362-776-1449,hands,medium,Pendng,Dismissed,0.0,,unknown,Incident at 7309 Main St. Officer responded at scene.,Tuesday
INC004500,homicide,west,Maplewood,OH,7735 Main St,40.583453,-99.561328,2018-05-17 12:25:34,OFF0133,John,Hall,4684.0,SUS00039,Barbara,Hall,52.0,female,Asian,VIC00653,Mary,Torres,33.0,other,489-169-2049,Rifle,critical,Closed,Arres Made,2.0,3581.3,unknown,Incident at 7735 Main St. Officer responded at scene.,Thursday
INC004275,theft,northwest,Centerville,GA,3742 Maple Dr,25.828716,-93.35143,2022-10-17 00:00:00,OFF0018,Donna,Nguyen,7892.0,SUS00200,Ashley,Allen,60.0,male,Asian,VIC00962,Charles,Wilson,80.0,unknown,413-947-7082,Rifle,low,CLOSED,Arrest Made,,,no,Incident at 3742 Maple Dr. Officer responded at scene.,Monday
INC000813,fraud,midtown,Springfield,NY,3672 Oak Ave,41.651856,-108.494738,2021-06-09 00:00:00,OFF0095,Jessica,Hall,6799.0,SUS00508,Michelle,Brown,,female,BLACK,VIC00363,Michelle,Green,75.0,unknown,298-316-1371,Gun,critical,Resolved,arrest made,0.0,15160.32,yes,Incident at 3672 Oak Ave. Officer responded at scene.,Wednesday
INC001102,homicide,south,Springfield,NY,902 Elm Blvd,35.601824,-92.189935,2018-05-09 21:49:50,OFF0143,carol,Walker,9942.0,SUS00593,Karen,Thomas,54.0,male,unknown,VIC00194,Michelle,Martin,48.0,male,461-264-4085,Hands/Feet,low,Resolved,unknown,2.0,,no,,Wednesday
INC000625,drug offense,east,Riverside,NY,3301 River Rd,41.314358,,2021-03-14 01:41:05,OFF0016,James,Green,9421.0,SUS00201,Jessica,Hall,62.0,female,Hispanic,VIC00688,Charles,Flores,76.0,unknown,8328384723,Firearm,unknown,CLOSED,unknown,3.0,45125.19,no,Incident at 3301 River Rd. Officer responded at scene.,Sunday
INC004304,vandalism,northeast,Riverside,FL,4358 Sunset Blvd,45.281054,-71.001812,2019-08-10 19:34:32,OFF0106,Charles,Moore,6455.0,SUS00686,Barbara,Flores,,female,Asian,VIC00493,Donna,Flores,78.0,male,508-841-6762,Pistol,high,Pendng,warning,0.0,49998.3,no,Incident at 4358 Sunset Blvd. Officer responded at scene.,Saturday
INC003022,fraud,southwest,Lakewood,TX,9670 Main St,,-118.444639,,OFF0064,David,Flores,9921.0,SUS00194,David,Green,43.0,unknown,unknown,,,,,unknown,,Blunt Object,high,Open,arrest made,3.0,45705.0,no,Incident at 9670 Main St. Officer responded at scene.,
INC001853,sexual assault,northeast,Hillcrest,FL,5223 Maple Dr,36.399652,-90.322739,,OFF0080,Matthew,Thompson,9916.0,SUS00498,Nancy,White,72.0,male,Other,VIC00188,Mary,Garcia,48.0,female,542-778-9560,Knife,high,unknown,Case Dismissed,5.0,47167.75,yes,Incident at 5223 Maple Dr. Officer responded at scene.,
INC002795,cyber crime,northeast,Centerville,GA,7306 Park Rd,44.620936,-119.060616,2019-12-13 02:36:54,OFF0128,Thomas,Nguyen,8177.0,SUS00162,Daniel,Martin,71.0,male,asian,VIC00706,Karen,Wright,41.0,unknown,3501718853,unknown,high,open,Warning Issued,4.0,14190.37,no,Incident at 7306 Park Rd. Officer responded at scene.,Friday
INC000520,vandalism,southwest,Centerville,IL,4016 Sunset Blvd,25.295516,81.46,2023-03-26 13:09:22,OFF0076,Matthew,Anderson,4208.0,SUS00694,Carol,Brown,73.0,female,Unknown,VIC00463,Jessica,Jackson,64.0,male,,Unarmed,unknown,Investgation,NO ARREST,0.0,,no,,Sunday
INC004114,trespassing,central,Centerville,OH,7482 Elm Blvd,45.864145,-115.126084,2020-02-25 05:53:42,OFF0036,ashley,Scott,5766.0,,,,,unknown,unknown,VIC00608,Matthew,Wilson,26.0,unknown,409-600-1910,hands,critical,under investigation,unknown,3.0,27782.18,yes,Incident at 7482 Elm Blvd. Officer responded at scene.,Tuesday
INC003676,cyber crime,west,Springfield,CA,3434 Maple Dr,177.3708,-89.665793,2019-07-14 07:25:46,OFF0030,MARY,Johnson,1316.0,SUS00295,David,Jones,44.0,male,BLACK,VIC00161,Susan,Nguyen,27.0,male,562-874-3071,hands,medium,Resolved,Arrest Made,4.0,26714.22,yes,Incident at 3434 Maple Dr. Officer responded at scene.,Sunday
INC001667,sexual assault,southeast,Maplewood,TX,9911 Washington Ave,41.177812,-94.009662,2019-09-17 21:09:26,OFF0062,Linda,Miller,1907.0,SUS00434,Ashley,Lee,74.0,male,hispanic,VIC00790,Linda,Anderson,53.0,other,923-242-1074,unknown,critical,Under Investigation,warning,4.0,,unknown,Incident at 9911 Washington Ave. Officer responded at scene.,Tuesday
INC000206,robbery,midtown,Oakdale,CA,5923 River Rd,47.506899,-110.902117,2019-10-20 02:03:08,OFF0006,Matthew,Hall,,SUS00277,Jennifer,Williams,24.0,female,Other,VIC00415,Michelle,Allen,67.0,female,6296374507,hands,high,Pendng,Arrest Made,0.0,44747.83,yes,Incident at 5923 River Rd. Officer responded at scene.,Sunday
INC004592,assault,south,Lakewood,PA,8144 Sunset Blvd,43.663958,-91.731942,2024-09-19 07:52:00,OFF0145,Chris,Lee,6782.0,SUS00537,Sarah,Flores,49.0,unknown,BLACK,VIC00117,Anthony,Lee,39.0,male,374-147-1627,KNIFE,medium,open,warning,5.0,9462.51,yes,Incident at 8144 Sunset Blvd. Officer responded at scene.,Thursday
INC002221,robbery,northeast,Riverside,AZ,84 Lincoln St,47.635017,67.2403,2022-11-28 02:25:21,OFF0056,John,Thomas,,SUS00618,Emily,White,49.0,male,asian,,,,,unknown,,Knife,high,Investgation,unknown,0.0,26508.23,no,Incident at 84 Lincoln St. Officer responded at scene.,Monday
INC002574,robbery,northwest,Lakewood,TX,9985 Washington Ave,28.248231,-119.861367,2023-06-15 06:41:54,OFF0105,Charles,Davis,7963.0,SUS00458,Jennifer,Johnson,,female,Asian,VIC00344,Ashley,Torres,58.0,male,913-746-8897,Knife,medium,Under Investigation,Arres Made,3.0,27768.7,no,Incident at 9985 Washington Ave. Officer responded at scene.,Thursday
INC000233,domestic violence,southwest,Fairview,FL,6592 Washington Ave,30.553003,-106.743622,2020-11-12 10:14:47,OFF0087,Charles,Lee,2765.0,,,,,unknown,unknown,VIC00757,Joseph,Green,62.0,unknown,660-858-8138,Gun,medium,CLOSED,Warning Issued,5.0,9172.54,no,Incident at 6592 Washington Ave. Officer responded at scene.,Thursday
INC002967,arson,south,Riverside,NY,8016 Elm Blvd,44.551069,-92.24474,2023-12-08 09:25:09,OFF0121,SARAH,Johnson,5395.0,,,,,unknown,unknown,VIC00434,Linda,Jackson,54.0,unknown,,unknown,high,CLOSED,unknown,5.0,7792.82,yes,Incident at 8016 Elm Blvd. Officer responded at scene.,Friday
INC001236,vandalism,northeast,Centerville,TX,9148 Main St,42.18478,-74.407461,2022-10-21 00:18:17,OFF0035,Robert,Scott,4088.0,SUS00634,Jessica,Anderson,,female,Unknown,VIC00375,Chris,Wilson,23.0,unknown,2006243957,unknown,low,closed,unknown,3.0,13757.67,yes,Incident at 9148 Main St. Officer responded at scene.,Friday
INC001710,fraud,southeast,Lakewood,TX,6752 Lincoln St,41.53023,-97.221004,2022-10-15 23:33:50,OFF0017,Mark,Jones,8134.0,SUS00428,Patricia,Green,,male,Asian,VIC00567,Michael,Harris,87.0,male,298-318-1393,firearm,unknown,CLOSED,No Arrest,5.0,17677.85,no,Incident at 6752 Lincoln St. Officer responded at scene.,Saturday
INC003597,robbery,north,Lakewood,PA,9062 Cedar Lane,37.343152,-71.893581,2018-02-26 03:21:48,OFF0086,John,Davis,1355.0,,,,,unknown,unknown,VIC00231,Daniel,Walker,75.0,male,653-180-4005,Firearm,critical,Investgation,Arres Made,5.0,21193.58,no,Incident at 9062 Cedar Lane. Officer responded at scene.,Monday
INC002435,sexual assault,east,Maplewood,CA,4596 Park Rd,44.37039,-93.208891,2022-11-14 08:54:10,OFF0080,Jennifer,Smith,8187.0,,,,,unknown,unknown,VIC00636,Ashley,Miller,61.0,other,597-590-5404,Rifle,critical,unknown,arrest made,5.0,,no,Incident at 4596 Park Rd. Officer responded at scene.,Monday
INC002755,sexual assault,south,Oakdale,CA,268 Main St,29.442014,-112.632564,2019-01-10 23:01:28,OFF0051,James,Martin,4623.0,SUS00740,William,Nguyen,61.0,unknown,Black,VIC00821,Ashley,Thomas,32.0,female,2862738083,Rifle,low,Resolved,Arrest Made,2.0,23263.38,unknown,Incident at 268 Main St. Officer responded at scene.,Thursday
INC001707,burglary,northwest,Maplewood,OH,8869 Park Rd,27.147766,-86.4116,2021-08-24 20:03:17,OFF0002,Barbara,Lee,7354.0,SUS00779,Matthew,Johnson,54.0,female,Asian,,,,,unknown,,Unarmed,critical,Under Investigation,NO ARREST,5.0,,yes,Incident at 8869 Park Rd. Officer responded at scene.,Tuesday
INC004791,assault,southwest,Lakewood,FL,9928 Lincoln St,31.639177,-101.79999,2018-05-19 20:10:01,OFF0068,Susan,White,8037.0,SUS00520,Daniel,Anderson,,male,asian,VIC00919,Nancy,Davis,,female,861-756-5419,Firearm,critical,Pending,No Arrest,1.0,39294.29,no,Incident at 9928 Lincoln St. Officer responded at scene.,Saturday
INC000865,homicide,north,Fairview,CA,1402 Maple Dr,33.476141,-107.330862,,OFF0073,Mary,Walker,9818.0,SUS00329,David,Jones,38.0,female,Unknown,VIC00222,Carol,Wilson,80.0,female,,Unarmed,high,Pendng,unknown,3.0,10526.08,no,Incident at 1402 Maple Dr. Officer responded at scene.,
INC004971,cyber crime,northeast,Riverside,FL,8356 Elm Blvd,39.989331,,2019-06-23 13:41:16,OFF0135,THOMAS,Scott,9966.0,,,,,unknown,unknown,VIC00741,Ashley,Lee,53.0,unknown,958-510-5374,Unarmed,low,Open,unknown,4.0,17332.6,yes,Incident at 8356 Elm Blvd. Officer responded at scene.,Sunday
INC001728,fraud,southeast,Centerville,CA,7061 River Rd,44.710291,-89.969395,2024-02-28 14:31:46,OFF0095,Susan,Williams,6523.0,,,,,unknown,unknown,VIC00811,Karen,Lee,29.0,female,353-398-8434,Pistol,critical,Investgation,NO ARREST,3.0,40070.61,yes,Incident at 7061 River Rd. Officer responded at scene.,Wednesday
INC004213,cyber crime,north,Hillcrest,NC,1626 Oak Ave,31.950466,-101.707819,2024-07-06 09:55:13,OFF0110,MARY,Allen,8130.0,,,,,unknown,unknown,VIC00689,Jennifer,Scott,32.0,unknown,785-124-6221,KNIFE,low,OPEN,Arrest Made,4.0,8912.1,unknown,Incident at 1626 Oak Ave. Officer responded at scene.,Saturday
INC002145,homicide,central,Lakewood,OH,6587 Elm Blvd,42.601262,-77.563408,2022-05-04 15:56:48,OFF0116,Donna,Martin,2160.0,SUS00609,Michael,Anderson,64.0,male,Hispanic,VIC00823,Ashley,Davis,72.0,male,209-144-9316,unknown,medium,Closed,Warning Issued,1.0,26598.68,no,Incident at 6587 Elm Blvd. Officer responded at scene.,Wednesday
INC000240,drug offense,west,Centerville,AZ,8429 Washington Ave,44.749017,-70.376721,2018-09-11 00:10:54,OFF0027,Jessica,Allen,2269.0,,,,,unknown,unknown,VIC00014,Emily,Brown,31.0,male,,Knife,critical,open,warning,1.0,31308.25,yes,Incident at 8429 Washington Ave. Officer responded at scene.,Tuesday
INC002295,dui,northwest,Springfield,FL,4925 Sunset Blvd,27.318511,-113.300548,2024-10-16 02:34:38,OFF0097,Linda,Allen,7324.0,SUS00389,Thomas,Nguyen,45.0,male,unknown,VIC00566,Barbara,Anderson,15.0,female,400-931-5118,Unarmed,high,Pendng,Arrest Made,3.0,21027.5,no,Incident at 4925 Sunset Blvd. Officer responded at scene.,Wednesday
INC003347,drug offense,northeast,Oakdale,GA,2465 Sunset Blvd,47.943951,-77.588186,2023-11-21 22:43:04,OFF0079,Joseph,Torres,4828.0,SUS00127,Jennifer,Hall,34.0,male,unknown,VIC00522,James,Torres,13.0,unknown,991-777-3400,unknown,high,CLOSED,Dismissed,0.0,13696.09,unknown,Incident at 2465 Sunset Blvd. Officer responded at scene.,Tuesday
INC001272,vandalism,northeast,Riverside,TX,8457 Lincoln St,28.852674,-119.207423,2024-12-28 23:54:59,OFF0060,John,Davis,8580.0,SUS00147,Thomas,Harris,67.0,other,asian,VIC00462,John,Miller,15.0,female,344-973-4807,Unarmed,unknown,open,Dismissed,0.0,37079.19,yes,,Saturday
INC004454,domestic violence,northeast,Centerville,TX,3323 Lincoln St,40.099758,-105.485628,2023-10-13 21:41:25,OFF0086,Chris,Williams,1855.0,SUS00172,Linda,Hall,28.0,female,unknown,VIC00459,David,Scott,,unknown,449-700-2520,hands,critical,Investgation,unknown,3.0,182.99,no,Incident at 3323 Lincoln St. Officer responded at scene.,Friday
INC002273,fraud,west,Centerville,TX,2315 Maple Dr,43.48519,-101.580376,2021-03-10 23:33:28,OFF0109,Susan,Davis,,SUS00768,Michelle,Johnson,52.0,other,Asian,VIC00012,Matthew,Davis,31.0,unknown,883-830-9019,Firearm,medium,unknown,Arres Made,5.0,31735.44,yes,Incident at 2315 Maple Dr. Officer responded at scene.,Wednesday
INC000818,burglary,northeast,Lakewood,CA,2462 Maple Dr,32.141191,-117.776882,2021-07-27 22:05:23,OFF0122,Charles,Moore,7742.0,SUS00765,Chris,White,48.0,unknown,Black,VIC00533,Charles,Martin,65.0,male,9345242284,blunt object,high,Resolved,arrest made,4.0,35932.34,unknown,Incident at 2462 Maple Dr. Officer responded at scene.,Tuesday
INC002934,sexual assault,south,Maplewood,NY,3931 Main St,29.983815,-85.196999,2021-08-15 08:48:51,OFF0022,Ashley,Johnson,3775.0,SUS00174,Karen,Moore,55.0,unknown,asian,VIC00220,Robert,Davis,,unknown,4269049829,Rifle,high,unknown,Warning Issued,5.0,29735.54,yes,Incident at 3931 Main St. Officer responded at scene.,Sunday
INC002675,robbery,southwest,Riverside,FL,6225 Maple Dr,27.439319,-75.295341,2021-01-19 13:43:15,OFF0081,Mark,Miller,3099.0,SUS00057,Richard,Young,58.0,male,Other,VIC00350,William,Martin,63.0,male,650-233-5048,unknown,low,unknown,NO ARREST,1.0,34728.52,yes,Incident at 6225 Maple Dr. Officer responded at scene.,Tuesday
INC002647,domestic violence,northwest,Maplewood,CA,9979 Park Rd,38.570986,-115.082002,2018-09-11 19:01:23,OFF0122,barbara,Davis,3584.0,SUS00055,Jessica,Miller,32.0,male,white,VIC00478,Karen,White,46.0,other,897-219-8850,Rifle,low,Open,arrest made,,21039.92,yes,Incident at 9979 Park Rd. Officer responded at scene.,Tuesday
INC004444,kidnapping,central,Fairview,FL,1928 Main St,27.297836,-113.705261,2018-10-30 13:11:52,OFF0058,Ashley,Scott,5608.0,SUS00342,Joseph,Moore,,male,hispanic,,,,,unknown,,Knife,medium,OPEN,Dismissed,4.0,,unknown,Incident at 1928 Main St. Officer responded at scene.,Tuesday
INC002313,fraud,central,Oakdale,AZ,1959 Oak Ave,157.9315,-118.125646,,OFF0013,Barbara,Taylor,7251.0,SUS00519,David,White,55.0,female,Asian,VIC00660,Emily,Hall,24.0,male,338-629-4370,unknown,high,OPEN,Warning Issued,3.0,39032.98,yes,,
INC000596,sexual assault,west,Fairview,GA,2647 Lincoln St,45.918297,-104.129108,2023-05-17 09:57:20,OFF0096,Carol,Taylor,3046.0,SUS00080,Michael,Torres,53.0,unknown,hispanic,VIC00086,Jennifer,Smith,69.0,male,6704092813,Gun,critical,Under Investigation,unknown,4.0,40535.13,no,Incident at 2647 Lincoln St. Officer responded at scene.,Wednesday
INC001402,kidnapping,north,Centerville,PA,6976 Cedar Lane,43.05053,-92.692878,2021-09-07 07:37:50,OFF0095,Nancy,Hall,1657.0,SUS00188,Jennifer,Harris,68.0,male,unknown,VIC00305,Matthew,Wilson,79.0,other,540-831-5766,Pistol,critical,open,Case Dismissed,2.0,14745.63,no,Incident at 6976 Cedar Lane. Officer responded at scene.,Tuesday
INC001253,robbery,midtown,Fairview,TX,4974 River Rd,25.239401,-112.10445,2022-03-13 23:46:03,OFF0045,Mary,Moore,1650.0,SUS00250,Ashley,Torres,34.0,male,Other,VIC00311,Patricia,Garcia,19.0,male,769-450-7959,KNIFE,critical,unknown,unknown,1.0,19996.69,yes,Incident at 4974 River Rd. Officer responded at scene.,Sunday
INC003187,fraud,southeast,Springfield,OH,7012 Elm Blvd,38.785548,,2023-11-11 13:40:02,OFF0058,Jessica,White,7920.0,SUS00311,Jessica,Garcia,,male,Other,VIC00422,Linda,Torres,48.0,female,,Gun,unknown,open,unknown,-3.0,11857.23,no,Incident at 7012 Elm Blvd. Officer responded at scene.,Saturday
INC002886,drug offense,central,Oakdale,TX,8760 Main St,45.901163,-116.020397,2022-02-02 04:08:06,OFF0137,Barbara,Allen,1398.0,SUS00668,Chris,Wright,,male,unknown,VIC00771,Daniel,Wright,32.0,unknown,842-984-3511,Pistol,high,Closed,unknown,0.0,,yes,Incident at 8760 Main St. Officer responded at scene.,Wednesday
INC000681,theft,north,Centerville,NY,1928 Cedar Lane,41.832224,-76.324314,2022-06-21 05:42:43,OFF0056,Donna,Thomas,8591.0,SUS00318,Emily,Hill,46.0,female,White,,,,,unknown,,Bat,high,open,arrest made,-3.0,626.09,unknown,Incident at 1928 Cedar Lane. Officer responded at scene.,Tuesday
INC001620,dui,west,Maplewood,NY,7053 River Rd,39.391054,-107.311735,2023-04-16 15:32:40,OFF0135,Ashley,Torres,5768.0,SUS00648,David,Torres,56.0,male,Asian,VIC00247,William,Thomas,74.0,male,912-148-2675,Pistol,low,Under Investigation,warning,3.0,17466.05,no,Incident at 7053 River Rd. Officer responded at scene.,Sunday
INC000930,dui,northeast,Springfield,OH,5154 Sunset Blvd,29.834157,-84.71212,2024-06-28 21:59:27,OFF0073,Patricia,Johnson,7631.0,SUS00007,Emily,Jackson,74.0,female,Black,VIC00418,Donna,Hall,,unknown,551-298-2299,unknown,high,open,Arrest Made,5.0,8226.19,yes,Incident at 5154 Sunset Blvd. Officer responded at scene.,Friday
INC001204,drug offense,central,Fairview,FL,1011 Park Rd,38.450896,-116.533683,2018-05-16 12:14:30,OFF0031,Daniel,Green,1321.0,SUS00283,Michael,Miller,17.0,male,White,VIC00598,Anthony,Young,85.0,male,447-939-5164,Knife,unknown,Resolved,NO ARREST,5.0,986.68,yes,Incident at 1011 Park Rd. Officer responded at scene.,Wednesday
INC003254,trespassing,central,Hillcrest,PA,2980 Park Rd,25.990067,-92.422034,2019-10-22 14:41:12,OFF0113,Thomas,Hill,7072.0,SUS00292,Jessica,Lee,58.0,male,unknown,VIC00139,Carol,Wilson,56.0,unknown,,Firearm,critical,Pending,unknown,1.0,17242.66,yes,Incident at 2980 Park Rd. Officer responded at scene.,Tuesday
INC002600,domestic violence,west,Fairview,FL,5025 Lincoln St,38.948018,-88.282787,2021-05-28 07:56:07,OFF0053,James,Taylor,6325.0,SUS00396,Carol,Smith,69.0,male,hispanic,VIC00609,Jennifer,Lee,46.0,female,6092016594,Knife,medium,Under Investigation,unknown,2.0,17484.3,yes,Incident at 5025 Lincoln St. Officer responded at scene.,Friday
INC004650,domestic violence,north,Oakdale,OH,4842 Main St,26.91008,-94.198249,2021-03-17 07:32:07,OFF0031,James,Anderson,5733.0,SUS00762,Chris,Lee,55.0,male,Black,VIC00517,Jennifer,Hall,74.0,female,520-813-3649,blunt object,unknown,Pendng,Warning Issued,5.0,21966.15,no,Incident at 4842 Main St. Officer responded at scene.,Wednesday
INC003049,domestic violence,southeast,Springfield,PA,9399 Cedar Lane,29.965989,-98.326212,2020-11-02 04:28:07,OFF0062,Mark,Jackson,4034.0,SUS00260,William,Young,55.0,male,asian,,,,,unknown,,Blunt Object,critical,OPEN,unknown,3.0,17494.71,yes,Incident at 9399 Cedar Lane. Officer responded at scene.,Monday
INC000383,kidnapping,west,Springfield,NY,9486 Oak Ave,25.069096,-103.89309,,OFF0055,Jessica,Johnson,,SUS00627,Matthew,Moore,19.0,female,asian,VIC00308,Carol,Brown,38.0,unknown,544-730-3855,Rifle,medium,Investgation,Case Dismissed,2.0,34301.23,no,,
INC002122,vandalism,south,Riverside,GA,5591 Park Rd,36.834416,-88.017763,2020-04-04 21:23:00,OFF0063,Karen,Hall,4288.0,SUS00090,William,Brown,,male,unknown,VIC00707,Thomas,Garcia,84.0,female,473-864-2457,Unarmed,high,closed,Case Dismissed,0.0,,yes,Incident at 5591 Park Rd. Officer responded at scene.,Saturday
INC002072,theft,southwest,Riverside,OH,656 Main St,46.841721,-82.584432,2023-07-27 19:12:25,OFF0057,Thomas,Anderson,3970.0,SUS00532,John,Wilson,22.0,male,Hispanic,VIC00706,Sarah,Smith,48.0,male,,unknown,critical,under investigation,Case Dismissed,0.0,44744.64,yes,Incident at 656 Main St. Officer responded at scene.,Thursday
INC003485,domestic violence,midtown,Lakewood,TX,855 Cedar Lane,41.323448,,2019-07-29 20:36:47,OFF0057,thomas,Walker,9768.0,SUS00711,Jessica,Torres,28.0,unknown,asian,VIC00101,John,Smith,71.0,unknown,947-849-1263,hands,medium,closed,Dismissed,,,yes,Incident at 855 Cedar Lane. Officer responded at scene.,Monday
INC001299,dui,northwest,Riverside,GA,1999 Washington Ave,26.394741,-81.62821,2019-08-08 07:48:07,OFF0008,Carol,White,2714.0,SUS00310,Donna,Thompson,56.0,male,White,VIC00955,Barbara,Anderson,,male,762-235-9094,Rifle,unknown,Resolved,Dismissed,5.0,19829.56,no,Incident at 1999 Washington Ave. Officer responded at scene.,Thursday
INC001200,homicide,east,Centerville,IL,1172 Main St,44.313203,-71.731325,2019-11-19 11:53:45,OFF0116,Susan,Brown,5885.0,SUS00110,Karen,Wright,62.0,female,unknown,VIC00394,Charles,Thompson,33.0,male,824-835-8436,KNIFE,unknown,Under Investigation,warning,4.0,19656.29,yes,Incident at 1172 Main St. Officer responded at scene.,Tuesday
INC000886,trespassing,southeast,Lakewood,PA,8617 Washington Ave,36.419306,-107.058782,2018-09-07 11:16:29,OFF0086,Donna,Taylor,8972.0,SUS00554,Patricia,Davis,55.0,unknown,hispanic,VIC00206,Barbara,Nguyen,,female,689-784-6541,Bat,high,OPEN,warning,4.0,30114.44,yes,Incident at 8617 Washington Ave. Officer responded at scene.,Friday
INC003420,vandalism,central,Centerville,GA,8591 Sunset Blvd,38.562617,-83.438995,2022-05-23 05:18:10,OFF0018,Emily,Wilson,1136.0,SUS00290,Karen,Young,27.0,female,hispanic,VIC00680,Jessica,Young,39.0,male,554-268-1709,Hands/Feet,medium,Investgation,Arres Made,2.0,17557.98,no,,Monday
INC002241,drug offense,northwest,Lakewood,GA,9967 Elm Blvd,43.821898,-87.357033,2022-02-08 10:55:00,OFF0058,Emily,White,6776.0,SUS00768,Joseph,Lee,63.0,female,Other,VIC00857,Daniel,Taylor,13.0,female,7282375379,Bat,critical,Under Investigation,No Arrest,3.0,16694.56,no,,Tuesday
INC002253,dui,central,Oakdale,FL,7310 River Rd,29.242913,-101.8554,2024-04-04 15:47:26,OFF0149,nancy,Williams,2775.0,SUS00654,Anthony,Jackson,20.0,female,Unknown,VIC00587,Linda,Hall,21.0,female,650-753-5495,Hands/Feet,low,unknown,unknown,2.0,43841.68,no,Incident at 7310 River Rd. Officer responded at scene.,Thursday
INC001066,kidnapping,north,Fairview,FL,6989 Oak Ave,46.817152,-100.115219,,OFF0105,Susan,Anderson,4427.0,SUS00140,William,Harris,32.0,female,Black,VIC00665,John,Garcia,44.0,male,,KNIFE,critical,open,Dismissed,2.0,25739.86,no,Incident at 6989 Oak Ave. Officer responded at scene.,
INC001662,kidnapping,central,Lakewood,CA,1955 Park Rd,47.540138,-114.145455,2024-10-03 16:08:02,OFF0033,Michael,Young,5091.0,SUS00666,Mary,Davis,38.0,male,Black,VIC00239,Matthew,Thompson,43.0,female,697-264-8649,Blunt Object,high,Investgation,No Arrest,4.0,19499.28,unknown,Incident at 1955 Park Rd. Officer responded at scene.,Thursday
